timeindex,CR-heat-demand-profile,NR-heat-demand-profile,WR-heat-demand-profile,ER-heat-demand-profile
2021-07-03 14:00,1.22034822732746E-04,1.22034822732747E-04,1.22034822732746E-04,1.22034822732747E-04
2021-07-03 15:00,1.21309114506656E-04,1.21309114506657E-04,1.21309114506657E-04,1.21309114506657E-04
2021-07-03 16:00,1.21997344843136E-04,1.21997344843137E-04,1.21997344843136E-04,1.21997344843136E-04
2021-07-03 17:00,1.18293847933467E-04,1.18293847933469E-04,1.18293847933468E-04,1.18293847933468E-04
2021-07-03 18:00,1.21097875492489E-04,1.21097875492491E-04,1.21097875492490E-04,1.21097875492490E-04
2021-07-03 19:00,1.49172221891446E-04,1.49172221891447E-04,1.49172221891446E-04,1.49172221891447E-04
2021-07-03 20:00,1.62224748718437E-04,1.62224748718438E-04,1.62224748718437E-04,1.62224748718438E-04
2021-07-03 21:00,1.56282799674774E-04,1.56282799674775E-04,1.56282799674774E-04,1.56282799674775E-04
2021-07-03 22:00,1.37659695619350E-04,1.37659695619351E-04,1.37659695619350E-04,1.37659695619351E-04
2021-07-03 23:00,1.17227431620012E-04,1.17227431620013E-04,1.17227431620012E-04,1.17227431620013E-04
2021-07-04 00:00,1.01394726800115E-04,1.01394726800116E-04,1.01394726800115E-04,1.01394726800116E-04
2021-07-04 01:00,9.62057426295311E-05,9.62057426295320E-05,9.62057426295314E-05,9.62057426295318E-05
2021-07-04 02:00,9.17083958763002E-05,9.17083958763011E-05,9.17083958763004E-05,9.17083958763009E-05
2021-07-04 03:00,8.92518905663915E-05,8.92518905663923E-05,8.92518905663917E-05,8.92518905663921E-05
2021-07-04 04:00,8.89929524199934E-05,8.89929524199942E-05,8.89929524199936E-05,8.89929524199940E-05
2021-07-04 05:00,9.66861410327171E-05,9.66861410327180E-05,9.66861410327174E-05,9.66861410327178E-05
2021-07-04 06:00,1.10440526519682E-04,1.10440526519683E-04,1.10440526519682E-04,1.10440526519682E-04
2021-07-04 07:00,1.14365483686138E-04,1.14365483686139E-04,1.14365483686138E-04,1.14365483686139E-04
2021-07-04 08:00,1.15799864733948E-04,1.15799864733950E-04,1.15799864733949E-04,1.15799864733949E-04
2021-07-04 09:00,1.21854247446442E-04,1.21854247446443E-04,1.21854247446442E-04,1.21854247446443E-04
2021-07-04 10:00,1.24290310271109E-04,1.24290310271110E-04,1.24290310271109E-04,1.24290310271110E-04
2021-07-04 11:00,1.24416372263434E-04,1.24416372263435E-04,1.24416372263434E-04,1.24416372263435E-04
2021-07-04 12:00,1.23557787883272E-04,1.23557787883273E-04,1.23557787883272E-04,1.23557787883273E-04
2021-07-04 13:00,1.19060441130041E-04,1.19060441130042E-04,1.19060441130041E-04,1.19060441130042E-04
2021-07-04 14:00,1.06835834955350E-04,1.06835834955351E-04,1.06835834955350E-04,1.06835834955350E-04
2021-07-04 15:00,1.06893755330202E-04,1.06893755330203E-04,1.06893755330202E-04,1.06893755330203E-04
2021-07-04 16:00,1.11949863346713E-04,1.11949863346714E-04,1.11949863346713E-04,1.11949863346714E-04
2021-07-04 17:00,1.12253093544469E-04,1.12253093544470E-04,1.12253093544469E-04,1.12253093544469E-04
2021-07-04 18:00,1.15752165601717E-04,1.15752165601718E-04,1.15752165601718E-04,1.15752165601718E-04
2021-07-04 19:00,1.47025760941040E-04,1.47025760941042E-04,1.47025760941041E-04,1.47025760941041E-04
2021-07-04 20:00,1.55322002868402E-04,1.55322002868403E-04,1.55322002868402E-04,1.55322002868403E-04
2021-07-04 21:00,1.46753194471148E-04,1.46753194471149E-04,1.46753194471148E-04,1.46753194471149E-04
2021-07-04 22:00,1.33285003777570E-04,1.33285003777572E-04,1.33285003777571E-04,1.33285003777571E-04
2021-07-04 23:00,1.12719863624160E-04,1.12719863624161E-04,1.12719863624160E-04,1.12719863624161E-04
2021-07-05 00:00,1.01340213506136E-04,1.01340213506137E-04,1.01340213506137E-04,1.01340213506137E-04
2021-07-05 01:00,9.33369805339096E-05,9.33369805339104E-05,9.33369805339098E-05,9.33369805339102E-05
2021-07-05 02:00,8.57153406195326E-05,8.57153406195335E-05,8.57153406195329E-05,8.57153406195333E-05
2021-07-05 03:00,8.70406950793863E-05,8.70406950793871E-05,8.70406950793865E-05,8.70406950793869E-05
2021-07-05 04:00,8.73166686301527E-05,8.73166686301536E-05,8.73166686301530E-05,8.73166686301534E-05
2021-07-05 05:00,9.62125567912784E-05,9.62125567912793E-05,9.62125567912787E-05,9.62125567912791E-05
2021-07-05 06:00,1.11827208435261E-04,1.11827208435262E-04,1.11827208435261E-04,1.11827208435262E-04
2021-07-05 07:00,1.12569952065719E-04,1.12569952065720E-04,1.12569952065719E-04,1.12569952065720E-04
2021-07-05 08:00,1.15837342623559E-04,1.15837342623560E-04,1.15837342623559E-04,1.15837342623560E-04
2021-07-05 09:00,1.19029777402178E-04,1.19029777402179E-04,1.19029777402178E-04,1.19029777402179E-04
2021-07-05 10:00,1.21077433007247E-04,1.21077433007249E-04,1.21077433007248E-04,1.21077433007248E-04
2021-07-05 11:00,1.24736637865558E-04,1.24736637865559E-04,1.24736637865558E-04,1.24736637865559E-04
2021-07-05 12:00,1.27510001696717E-04,1.27510001696718E-04,1.27510001696717E-04,1.27510001696718E-04
2021-07-05 13:00,1.20259733597569E-04,1.20259733597570E-04,1.20259733597569E-04,1.20259733597570E-04
2021-07-05 14:00,1.17060484657203E-04,1.17060484657204E-04,1.17060484657203E-04,1.17060484657203E-04
2021-07-05 15:00,1.18419909925793E-04,1.18419909925794E-04,1.18419909925793E-04,1.18419909925794E-04
2021-07-05 16:00,1.19949689238066E-04,1.19949689238067E-04,1.19949689238066E-04,1.19949689238067E-04
2021-07-05 17:00,1.16774289863815E-04,1.16774289863816E-04,1.16774289863815E-04,1.16774289863816E-04
2021-07-05 18:00,1.15067342346112E-04,1.15067342346113E-04,1.15067342346112E-04,1.15067342346112E-04
2021-07-05 19:00,1.44467043204922E-04,1.44467043204923E-04,1.44467043204922E-04,1.44467043204923E-04
2021-07-05 20:00,1.56729127269223E-04,1.56729127269225E-04,1.56729127269224E-04,1.56729127269224E-04
2021-07-05 21:00,1.51645762605723E-04,1.51645762605724E-04,1.51645762605723E-04,1.51645762605724E-04
2021-07-05 22:00,1.32300357405083E-04,1.32300357405084E-04,1.32300357405083E-04,1.32300357405084E-04
2021-07-05 23:00,1.16842431481288E-04,1.16842431481289E-04,1.16842431481289E-04,1.16842431481289E-04
2021-07-06 00:00,1.02393001496097E-04,1.02393001496098E-04,1.02393001496098E-04,1.02393001496098E-04
2021-07-06 01:00,9.62295921956467E-05,9.62295921956476E-05,9.62295921956470E-05,9.62295921956474E-05
2021-07-06 02:00,9.41649011862089E-05,9.41649011862098E-05,9.41649011862091E-05,9.41649011862096E-05
2021-07-06 03:00,9.31257415197427E-05,9.31257415197435E-05,9.31257415197429E-05,9.31257415197433E-05
2021-07-06 04:00,9.27032634914088E-05,9.27032634914097E-05,9.27032634914091E-05,9.27032634914095E-05
2021-07-06 05:00,9.76196811920999E-05,9.76196811921008E-05,9.76196811921002E-05,9.76196811921006E-05
2021-07-06 06:00,1.04321409270589E-04,1.04321409270590E-04,1.04321409270589E-04,1.04321409270589E-04
2021-07-06 07:00,1.07806853004343E-04,1.07806853004344E-04,1.07806853004343E-04,1.07806853004343E-04
2021-07-06 08:00,1.10699464666080E-04,1.10699464666081E-04,1.10699464666080E-04,1.10699464666081E-04
2021-07-06 09:00,1.14477917354968E-04,1.14477917354970E-04,1.14477917354969E-04,1.14477917354969E-04
2021-07-06 10:00,1.13602297570438E-04,1.13602297570439E-04,1.13602297570438E-04,1.13602297570439E-04
2021-07-06 11:00,1.12048668692049E-04,1.12048668692050E-04,1.12048668692049E-04,1.12048668692050E-04
2021-07-06 12:00,1.15925926726274E-04,1.15925926726275E-04,1.15925926726274E-04,1.15925926726275E-04
2021-07-06 13:00,1.15697652307739E-04,1.15697652307740E-04,1.15697652307739E-04,1.15697652307740E-04
2021-07-06 14:00,1.13602297570438E-04,1.13602297570439E-04,1.13602297570438E-04,1.13602297570439E-04
2021-07-06 15:00,1.11043579834319E-04,1.11043579834320E-04,1.11043579834320E-04,1.11043579834320E-04
2021-07-06 16:00,1.06352029471290E-04,1.06352029471291E-04,1.06352029471290E-04,1.06352029471291E-04
2021-07-06 17:00,1.09755703264076E-04,1.09755703264077E-04,1.09755703264076E-04,1.09755703264077E-04
2021-07-06 18:00,1.11973712912829E-04,1.11973712912830E-04,1.11973712912829E-04,1.11973712912829E-04
2021-07-06 19:00,1.40317218700804E-04,1.40317218700806E-04,1.40317218700805E-04,1.40317218700805E-04
2021-07-06 20:00,1.57700145318216E-04,1.57700145318218E-04,1.57700145318217E-04,1.57700145318218E-04
2021-07-06 21:00,1.50814434872550E-04,1.50814434872551E-04,1.50814434872550E-04,1.50814434872551E-04
2021-07-06 22:00,1.34218543936953E-04,1.34218543936955E-04,1.34218543936954E-04,1.34218543936954E-04
2021-07-06 23:00,1.15489820374445E-04,1.15489820374447E-04,1.15489820374446E-04,1.15489820374446E-04
2021-07-07 00:00,1.01163045300706E-04,1.01163045300707E-04,1.01163045300706E-04,1.01163045300707E-04
2021-07-07 01:00,9.55447689400411E-05,9.55447689400420E-05,9.55447689400414E-05,9.55447689400418E-05
2021-07-07 02:00,9.24170686980214E-05,9.24170686980223E-05,9.24170686980217E-05,9.24170686980221E-05
2021-07-07 03:00,9.06317583202237E-05,9.06317583202246E-05,9.06317583202239E-05,9.06317583202244E-05
2021-07-07 04:00,8.78618015699383E-05,8.78618015699391E-05,8.78618015699385E-05,8.78618015699390E-05
2021-07-07 05:00,8.79095007021695E-05,8.79095007021704E-05,8.79095007021698E-05,8.79095007021702E-05
2021-07-07 06:00,9.60933089607003E-05,9.60933089607012E-05,9.60933089607006E-05,9.60933089607010E-05
2021-07-07 07:00,1.03415125758195E-04,1.03415125758196E-04,1.03415125758195E-04,1.03415125758196E-04
2021-07-07 08:00,1.10120260917558E-04,1.10120260917559E-04,1.10120260917558E-04,1.10120260917558E-04
2021-07-07 09:00,1.14443846546232E-04,1.14443846546233E-04,1.14443846546232E-04,1.14443846546233E-04
2021-07-07 10:00,1.15373979624741E-04,1.15373979624742E-04,1.15373979624741E-04,1.15373979624742E-04
2021-07-07 11:00,1.14668713883893E-04,1.14668713883895E-04,1.14668713883894E-04,1.14668713883894E-04
2021-07-07 12:00,1.12825483131243E-04,1.12825483131245E-04,1.12825483131244E-04,1.12825483131244E-04
2021-07-07 13:00,1.15554554911045E-04,1.15554554911046E-04,1.15554554911045E-04,1.15554554911046E-04
2021-07-07 14:00,1.12627872440571E-04,1.12627872440572E-04,1.12627872440572E-04,1.12627872440572E-04
2021-07-07 15:00,1.10450747762303E-04,1.10450747762304E-04,1.10450747762303E-04,1.10450747762303E-04
2021-07-07 16:00,1.07953357481910E-04,1.07953357481911E-04,1.07953357481910E-04,1.07953357481911E-04
2021-07-07 17:00,1.06525790595847E-04,1.06525790595848E-04,1.06525790595847E-04,1.06525790595847E-04
2021-07-07 18:00,1.12903845991338E-04,1.12903845991339E-04,1.12903845991338E-04,1.12903845991338E-04
2021-07-07 19:00,1.38174164831272E-04,1.38174164831274E-04,1.38174164831273E-04,1.38174164831273E-04
2021-07-07 20:00,1.46746380309400E-04,1.46746380309402E-04,1.46746380309401E-04,1.46746380309401E-04
2021-07-07 21:00,1.43605051743886E-04,1.43605051743887E-04,1.43605051743886E-04,1.43605051743887E-04
2021-07-07 22:00,1.27411196351381E-04,1.27411196351382E-04,1.27411196351381E-04,1.27411196351382E-04
2021-07-07 23:00,1.06297516177311E-04,1.06297516177312E-04,1.06297516177312E-04,1.06297516177312E-04
2021-07-08 00:00,9.11496346130200E-05,9.11496346130208E-05,9.11496346130202E-05,9.11496346130206E-05
2021-07-08 01:00,8.46421101443298E-05,8.46421101443306E-05,8.46421101443300E-05,8.46421101443304E-05
2021-07-08 02:00,8.10851177122290E-05,8.10851177122298E-05,8.10851177122292E-05,8.10851177122296E-05
2021-07-08 03:00,7.78313554778839E-05,7.78313554778847E-05,7.78313554778841E-05,7.78313554778845E-05
2021-07-08 04:00,7.74974615522653E-05,7.74974615522660E-05,7.74974615522655E-05,7.74974615522658E-05
2021-07-08 05:00,8.67238365581360E-05,8.67238365581368E-05,8.67238365581362E-05,8.67238365581366E-05
2021-07-08 06:00,1.03306099170238E-04,1.03306099170239E-04,1.03306099170238E-04,1.03306099170239E-04
2021-07-08 07:00,1.06794949984866E-04,1.06794949984867E-04,1.06794949984866E-04,1.06794949984866E-04
2021-07-08 08:00,1.09851101528539E-04,1.09851101528540E-04,1.09851101528539E-04,1.09851101528539E-04
2021-07-08 09:00,1.11070836481309E-04,1.11070836481310E-04,1.11070836481309E-04,1.11070836481310E-04
2021-07-08 10:00,1.18096237242795E-04,1.18096237242796E-04,1.18096237242795E-04,1.18096237242796E-04
2021-07-08 11:00,1.19711193576910E-04,1.19711193576911E-04,1.19711193576910E-04,1.19711193576911E-04
2021-07-08 12:00,1.20443715964747E-04,1.20443715964748E-04,1.20443715964747E-04,1.20443715964748E-04
2021-07-08 13:00,1.10324685769977E-04,1.10324685769978E-04,1.10324685769978E-04,1.10324685769978E-04
2021-07-08 14:00,1.10910703680247E-04,1.10910703680248E-04,1.10910703680247E-04,1.10910703680247E-04
2021-07-08 15:00,1.15885041755790E-04,1.15885041755791E-04,1.15885041755790E-04,1.15885041755791E-04
2021-07-08 16:00,1.16089466608210E-04,1.16089466608211E-04,1.16089466608210E-04,1.16089466608210E-04
2021-07-08 17:00,1.19990574208550E-04,1.19990574208551E-04,1.19990574208550E-04,1.19990574208551E-04
2021-07-08 18:00,1.23792876463554E-04,1.23792876463555E-04,1.23792876463555E-04,1.23792876463555E-04
2021-07-08 19:00,1.51700275899702E-04,1.51700275899703E-04,1.51700275899702E-04,1.51700275899703E-04
2021-07-08 20:00,1.61686429940398E-04,1.61686429940400E-04,1.61686429940399E-04,1.61686429940399E-04
2021-07-08 21:00,1.53478772115752E-04,1.53478772115753E-04,1.53478772115752E-04,1.53478772115753E-04
2021-07-08 22:00,1.39145182880265E-04,1.39145182880267E-04,1.39145182880266E-04,1.39145182880266E-04
2021-07-08 23:00,1.13493270982481E-04,1.13493270982482E-04,1.13493270982481E-04,1.13493270982482E-04
2021-07-09 00:00,9.82602123963479E-05,9.82602123963489E-05,9.82602123963482E-05,9.82602123963486E-05
2021-07-09 01:00,9.26385289548093E-05,9.26385289548102E-05,9.26385289548095E-05,9.26385289548100E-05
2021-07-09 02:00,9.32926884825520E-05,9.32926884825529E-05,9.32926884825522E-05,9.32926884825527E-05
2021-07-09 03:00,8.80355626944950E-05,8.80355626944958E-05,8.80355626944952E-05,8.80355626944956E-05
2021-07-09 04:00,8.87987488101948E-05,8.87987488101956E-05,8.87987488101950E-05,8.87987488101954E-05
2021-07-09 05:00,9.99978236419144E-05,9.99978236419154E-05,9.99978236419147E-05,9.99978236419152E-05
2021-07-09 06:00,1.14283713745170E-04,1.14283713745171E-04,1.14283713745170E-04,1.14283713745171E-04
2021-07-09 07:00,1.16801546510804E-04,1.16801546510806E-04,1.16801546510805E-04,1.16801546510805E-04
2021-07-09 08:00,1.21936017387410E-04,1.21936017387411E-04,1.21936017387410E-04,1.21936017387411E-04
2021-07-09 09:00,1.25813275421635E-04,1.25813275421636E-04,1.25813275421635E-04,1.25813275421635E-04
2021-07-09 10:00,1.25217036268744E-04,1.25217036268745E-04,1.25217036268744E-04,1.25217036268745E-04
2021-07-09 11:00,1.26174425994242E-04,1.26174425994244E-04,1.26174425994243E-04,1.26174425994243E-04
2021-07-09 12:00,1.27247656469445E-04,1.27247656469447E-04,1.27247656469446E-04,1.27247656469446E-04
2021-07-09 13:00,1.25322655775828E-04,1.25322655775829E-04,1.25322655775828E-04,1.25322655775828E-04
2021-07-09 14:00,1.23067168237465E-04,1.23067168237466E-04,1.23067168237465E-04,1.23067168237466E-04
2021-07-09 15:00,1.22150663482450E-04,1.22150663482451E-04,1.22150663482451E-04,1.22150663482451E-04
2021-07-09 16:00,1.22709424745731E-04,1.22709424745732E-04,1.22709424745731E-04,1.22709424745731E-04
2021-07-09 17:00,1.21697521726254E-04,1.21697521726255E-04,1.21697521726254E-04,1.21697521726254E-04
2021-07-09 18:00,1.17884998228628E-04,1.17884998228629E-04,1.17884998228629E-04,1.17884998228629E-04
2021-07-09 19:00,1.46490849243876E-04,1.46490849243877E-04,1.46490849243876E-04,1.46490849243877E-04
2021-07-09 20:00,1.56647357328256E-04,1.56647357328257E-04,1.56647357328256E-04,1.56647357328257E-04
2021-07-09 21:00,1.51952399884352E-04,1.51952399884354E-04,1.51952399884353E-04,1.51952399884353E-04
2021-07-09 22:00,1.35928898535530E-04,1.35928898535532E-04,1.35928898535531E-04,1.35928898535531E-04
2021-07-09 23:00,1.11523978237505E-04,1.11523978237506E-04,1.11523978237506E-04,1.11523978237506E-04
2021-07-10 00:00,9.74970262806482E-05,9.74970262806491E-05,9.74970262806484E-05,9.74970262806489E-05
2021-07-10 01:00,9.21376880663813E-05,9.21376880663822E-05,9.21376880663816E-05,9.21376880663820E-05
2021-07-10 02:00,9.01888378066479E-05,9.01888378066488E-05,9.01888378066482E-05,9.01888378066486E-05
2021-07-10 03:00,9.03421564459626E-05,9.03421564459635E-05,9.03421564459629E-05,9.03421564459633E-05
2021-07-10 04:00,9.09452097606004E-05,9.09452097606013E-05,9.09452097606006E-05,9.09452097606011E-05
2021-07-10 05:00,9.67747251354323E-05,9.67747251354332E-05,9.67747251354325E-05,9.67747251354330E-05
2021-07-10 06:00,1.08198667304814E-04,1.08198667304815E-04,1.08198667304814E-04,1.08198667304814E-04
2021-07-10 07:00,1.11752252656041E-04,1.11752252656042E-04,1.11752252656041E-04,1.11752252656041E-04
2021-07-10 08:00,1.09227605728659E-04,1.09227605728660E-04,1.09227605728659E-04,1.09227605728660E-04
2021-07-10 09:00,1.18164378860268E-04,1.18164378860269E-04,1.18164378860269E-04,1.18164378860269E-04
2021-07-10 10:00,1.16695927003721E-04,1.16695927003722E-04,1.16695927003721E-04,1.16695927003722E-04
2021-07-10 11:00,1.15891855917537E-04,1.15891855917538E-04,1.15891855917538E-04,1.15891855917538E-04
2021-07-10 12:00,1.10638137210354E-04,1.10638137210355E-04,1.10638137210354E-04,1.10638137210355E-04
2021-07-10 13:00,1.09990791844359E-04,1.09990791844360E-04,1.09990791844359E-04,1.09990791844359E-04
2021-07-10 14:00,1.10355349497840E-04,1.10355349497841E-04,1.10355349497840E-04,1.10355349497841E-04
2021-07-10 15:00,1.09660304999614E-04,1.09660304999615E-04,1.09660304999614E-04,1.09660304999614E-04
2021-07-10 16:00,1.14212165046823E-04,1.14212165046824E-04,1.14212165046823E-04,1.14212165046824E-04
2021-07-10 17:00,1.11793137626525E-04,1.11793137626526E-04,1.11793137626525E-04,1.11793137626525E-04
2021-07-10 18:00,1.19711193576910E-04,1.19711193576911E-04,1.19711193576910E-04,1.19711193576911E-04
2021-07-10 19:00,1.47431203565006E-04,1.47431203565007E-04,1.47431203565006E-04,1.47431203565007E-04
2021-07-10 20:00,1.57328773502988E-04,1.57328773502989E-04,1.57328773502988E-04,1.57328773502989E-04
2021-07-10 21:00,1.55931870344787E-04,1.55931870344788E-04,1.55931870344787E-04,1.55931870344788E-04
2021-07-10 22:00,1.40783988780496E-04,1.40783988780497E-04,1.40783988780496E-04,1.40783988780497E-04
2021-07-10 23:00,1.15534112425803E-04,1.15534112425804E-04,1.15534112425803E-04,1.15534112425804E-04
2021-07-11 00:00,1.06944861543307E-04,1.06944861543308E-04,1.06944861543307E-04,1.06944861543307E-04
2021-07-11 01:00,9.96537084736748E-05,9.96537084736757E-05,9.96537084736751E-05,9.96537084736755E-05
2021-07-11 02:00,9.62568488426360E-05,9.62568488426369E-05,9.62568488426362E-05,9.62568488426367E-05
2021-07-11 03:00,9.16266259353324E-05,9.16266259353332E-05,9.16266259353326E-05,9.16266259353330E-05
2021-07-11 04:00,9.48565386035618E-05,9.48565386035627E-05,9.48565386035621E-05,9.48565386035625E-05
2021-07-11 05:00,1.01473089660209E-04,1.01473089660210E-04,1.01473089660209E-04,1.01473089660210E-04
2021-07-11 06:00,1.12437075911646E-04,1.12437075911647E-04,1.12437075911647E-04,1.12437075911647E-04
2021-07-11 07:00,1.13619332974806E-04,1.13619332974807E-04,1.13619332974807E-04,1.13619332974807E-04
2021-07-11 08:00,1.18160971779395E-04,1.18160971779396E-04,1.18160971779395E-04,1.18160971779396E-04
2021-07-11 09:00,1.22924070840771E-04,1.22924070840772E-04,1.22924070840771E-04,1.22924070840772E-04
2021-07-11 10:00,1.24906991909241E-04,1.24906991909242E-04,1.24906991909241E-04,1.24906991909242E-04
2021-07-11 11:00,1.26528762405103E-04,1.26528762405104E-04,1.26528762405103E-04,1.26528762405104E-04
2021-07-11 12:00,1.27499780454096E-04,1.27499780454097E-04,1.27499780454096E-04,1.27499780454097E-04
2021-07-11 13:00,1.22317610445260E-04,1.22317610445261E-04,1.22317610445260E-04,1.22317610445261E-04
2021-07-11 14:00,1.20896857720944E-04,1.20896857720945E-04,1.20896857720944E-04,1.20896857720944E-04
2021-07-11 15:00,1.21499911035581E-04,1.21499911035582E-04,1.21499911035582E-04,1.21499911035582E-04
2021-07-11 16:00,1.20753760324250E-04,1.20753760324251E-04,1.20753760324250E-04,1.20753760324251E-04
2021-07-11 17:00,1.25717877157172E-04,1.25717877157173E-04,1.25717877157172E-04,1.25717877157173E-04
2021-07-11 18:00,1.26883098815964E-04,1.26883098815965E-04,1.26883098815964E-04,1.26883098815965E-04
2021-07-11 19:00,1.51993284854836E-04,1.51993284854838E-04,1.51993284854837E-04,1.51993284854837E-04
2021-07-11 20:00,1.57785322340058E-04,1.57785322340059E-04,1.57785322340058E-04,1.57785322340059E-04
2021-07-11 21:00,1.55543463125190E-04,1.55543463125191E-04,1.55543463125190E-04,1.55543463125191E-04
2021-07-11 22:00,1.40436466531382E-04,1.40436466531384E-04,1.40436466531383E-04,1.40436466531383E-04
2021-07-11 23:00,1.16985528877982E-04,1.16985528877983E-04,1.16985528877982E-04,1.16985528877983E-04
2021-07-12 00:00,1.03885302918760E-04,1.03885302918761E-04,1.03885302918761E-04,1.03885302918761E-04
2021-07-12 01:00,9.75413183320058E-05,9.75413183320066E-05,9.75413183320060E-05,9.75413183320064E-05
2021-07-12 02:00,9.59468044831330E-05,9.59468044831339E-05,9.59468044831332E-05,9.59468044831337E-05
2021-07-12 03:00,9.46623349937632E-05,9.46623349937641E-05,9.46623349937635E-05,9.46623349937639E-05
2021-07-12 04:00,9.46929987216262E-05,9.46929987216271E-05,9.46929987216264E-05,9.46929987216269E-05
2021-07-12 05:00,1.01800169424080E-04,1.01800169424081E-04,1.01800169424081E-04,1.01800169424081E-04
2021-07-12 06:00,1.12358713051552E-04,1.12358713051553E-04,1.12358713051552E-04,1.12358713051553E-04
2021-07-12 07:00,1.06168047104112E-04,1.06168047104113E-04,1.06168047104113E-04,1.06168047104113E-04
2021-07-12 08:00,1.06287294934690E-04,1.06287294934691E-04,1.06287294934691E-04,1.06287294934691E-04
2021-07-12 09:00,1.09380924367973E-04,1.09380924367974E-04,1.09380924367974E-04,1.09380924367974E-04
2021-07-12 10:00,1.15220660985426E-04,1.15220660985427E-04,1.15220660985427E-04,1.15220660985427E-04
2021-07-12 11:00,1.10740349636564E-04,1.10740349636565E-04,1.10740349636564E-04,1.10740349636564E-04
2021-07-12 12:00,1.14804997118840E-04,1.14804997118841E-04,1.14804997118840E-04,1.14804997118841E-04
2021-07-12 13:00,1.11810173030893E-04,1.11810173030894E-04,1.11810173030893E-04,1.11810173030894E-04
2021-07-12 14:00,1.10116853836684E-04,1.10116853836685E-04,1.10116853836684E-04,1.10116853836685E-04
2021-07-12 15:00,1.10133889241052E-04,1.10133889241053E-04,1.10133889241053E-04,1.10133889241053E-04
2021-07-12 16:00,1.10242915829009E-04,1.10242915829010E-04,1.10242915829010E-04,1.10242915829010E-04
2021-07-12 17:00,1.17305794480106E-04,1.17305794480107E-04,1.17305794480106E-04,1.17305794480107E-04
2021-07-12 18:00,1.23867832242775E-04,1.23867832242776E-04,1.23867832242775E-04,1.23867832242776E-04
2021-07-12 19:00,1.48044478122265E-04,1.48044478122266E-04,1.48044478122265E-04,1.48044478122266E-04
2021-07-12 20:00,1.60132801062010E-04,1.60132801062011E-04,1.60132801062010E-04,1.60132801062011E-04
2021-07-12 21:00,1.57107313246200E-04,1.57107313246201E-04,1.57107313246200E-04,1.57107313246201E-04
2021-07-12 22:00,1.42334210578011E-04,1.42334210578012E-04,1.42334210578011E-04,1.42334210578012E-04
2021-07-12 23:00,1.19666901525552E-04,1.19666901525553E-04,1.19666901525553E-04,1.19666901525553E-04
2021-07-13 00:00,1.06539418919341E-04,1.06539418919342E-04,1.06539418919341E-04,1.06539418919342E-04
2021-07-13 01:00,9.90847259677736E-05,9.90847259677745E-05,9.90847259677739E-05,9.90847259677743E-05
2021-07-13 02:00,9.62091497104048E-05,9.62091497104057E-05,9.62091497104050E-05,9.62091497104054E-05
2021-07-13 03:00,9.35379983054555E-05,9.35379983054564E-05,9.35379983054557E-05,9.35379983054562E-05
2021-07-13 04:00,9.39059630398108E-05,9.39059630398116E-05,9.39059630398110E-05,9.39059630398114E-05
2021-07-13 05:00,9.40967595687357E-05,9.40967595687366E-05,9.40967595687360E-05,9.40967595687364E-05
2021-07-13 06:00,9.99228678626939E-05,9.99228678626948E-05,9.99228678626942E-05,9.99228678626946E-05
2021-07-13 07:00,1.10443933600555E-04,1.10443933600556E-04,1.10443933600556E-04,1.10443933600556E-04
2021-07-13 08:00,1.09622827110003E-04,1.09622827110004E-04,1.09622827110004E-04,1.09622827110004E-04
2021-07-13 09:00,1.16481280908680E-04,1.16481280908682E-04,1.16481280908681E-04,1.16481280908681E-04
2021-07-13 10:00,1.18610706454718E-04,1.18610706454719E-04,1.18610706454718E-04,1.18610706454719E-04
2021-07-13 11:00,1.19714600657784E-04,1.19714600657785E-04,1.19714600657784E-04,1.19714600657784E-04
2021-07-13 12:00,1.21683893402759E-04,1.21683893402760E-04,1.21683893402759E-04,1.21683893402760E-04
2021-07-13 13:00,1.18774246336653E-04,1.18774246336655E-04,1.18774246336654E-04,1.18774246336654E-04
2021-07-13 14:00,1.17298980318359E-04,1.17298980318360E-04,1.17298980318359E-04,1.17298980318360E-04
2021-07-13 15:00,1.15619289447645E-04,1.15619289447646E-04,1.15619289447645E-04,1.15619289447645E-04
2021-07-13 16:00,1.15435307080467E-04,1.15435307080468E-04,1.15435307080467E-04,1.15435307080468E-04
2021-07-13 17:00,1.16808360672552E-04,1.16808360672553E-04,1.16808360672552E-04,1.16808360672553E-04
2021-07-13 18:00,1.17591989273494E-04,1.17591989273495E-04,1.17591989273494E-04,1.17591989273494E-04
2021-07-13 19:00,1.41652794403279E-04,1.41652794403280E-04,1.41652794403279E-04,1.41652794403280E-04
2021-07-13 20:00,1.54197666180094E-04,1.54197666180096E-04,1.54197666180095E-04,1.54197666180095E-04
2021-07-13 21:00,1.47042796345409E-04,1.47042796345410E-04,1.47042796345409E-04,1.47042796345410E-04
2021-07-13 22:00,1.36071995932224E-04,1.36071995932225E-04,1.36071995932224E-04,1.36071995932225E-04
2021-07-13 23:00,1.17639688405725E-04,1.17639688405726E-04,1.17639688405725E-04,1.17639688405726E-04
2021-07-14 00:00,1.01810390666701E-04,1.01810390666702E-04,1.01810390666702E-04,1.01810390666702E-04
2021-07-14 01:00,9.36368036507916E-05,9.36368036507925E-05,9.36368036507919E-05,9.36368036507923E-05
2021-07-14 02:00,9.20286614784242E-05,9.20286614784251E-05,9.20286614784245E-05,9.20286614784249E-05
