timeindex,CR-electricity-demand-profile,NR-electricity-demand-profile,WR-electricity-demand-profile,ER-electricity-demand-profile
2019-07-07 11:00:00,1.14690977028157E-04,1.14690977028156E-04,1.14690977028156E-04,1.14690977028157E-04
2019-07-07 12:00:00,1.12847388408825E-04,1.12847388408824E-04,1.12847388408824E-04,1.12847388408825E-04
2019-07-07 13:00:00,1.15576990042993E-04,1.15576990042992E-04,1.15576990042992E-04,1.15576990042993E-04
2019-07-07 14:00:00,1.12649739351669E-04,1.12649739351668E-04,1.12649739351669E-04,1.12649739351669E-04
2019-07-07 15:00:00,1.10472191980592E-04,1.10472191980591E-04,1.10472191980591E-04,1.10472191980591E-04
2019-07-07 16:00:00,1.07974316827227E-04,1.07974316827226E-04,1.07974316827226E-04,1.07974316827227E-04
2019-07-07 17:00:00,1.06546472776395E-04,1.06546472776394E-04,1.06546472776395E-04,1.06546472776395E-04
2019-07-07 18:00:00,1.12925766483215E-04,1.12925766483213E-04,1.12925766483214E-04,1.12925766483214E-04
2019-07-07 19:00:00,1.38200991602594E-04,1.38200991602593E-04,1.38200991602593E-04,1.38200991602594E-04
2019-07-07 20:00:00,1.46774871392315E-04,1.46774871392314E-04,1.46774871392314E-04,1.46774871392315E-04
2019-07-07 21:00:00,1.43632932932012E-04,1.43632932932011E-04,1.43632932932011E-04,1.43632932932012E-04
2019-07-07 22:00:00,1.27435933472337E-04,1.27435933472335E-04,1.27435933472336E-04,1.27435933472336E-04
2019-07-07 23:00:00,1.06318154037957E-04,1.06318154037956E-04,1.06318154037956E-04,1.06318154037956E-04
2019-07-08 00:00:00,9.11673314842609E-05,9.11673314842600E-05,9.11673314842603E-05,9.11673314842607E-05
2019-07-08 01:00:00,8.46585435675810E-05,8.46585435675802E-05,8.46585435675804E-05,8.46585435675808E-05
2019-07-08 02:00:00,8.11008605387779E-05,8.11008605387771E-05,8.11008605387774E-05,8.11008605387777E-05
2019-07-08 03:00:00,7.78464665804380E-05,7.78464665804372E-05,7.78464665804374E-05,7.78464665804378E-05
2019-07-08 04:00:00,7.75125078286921E-05,7.75125078286913E-05,7.75125078286915E-05,7.75125078286919E-05
2019-07-08 05:00:00,8.67406741524456E-05,8.67406741524448E-05,8.67406741524450E-05,8.67406741524454E-05
2019-07-08 06:00:00,1.03326156241703E-04,1.03326156241702E-04,1.03326156241702E-04,1.03326156241703E-04
2019-07-08 07:00:00,1.06815684423211E-04,1.06815684423210E-04,1.06815684423210E-04,1.06815684423211E-04
2019-07-08 08:00:00,1.09872429324395E-04,1.09872429324394E-04,1.09872429324394E-04,1.09872429324395E-04
2019-07-08 09:00:00,1.11092401090977E-04,1.11092401090976E-04,1.11092401090976E-04,1.11092401090977E-04
2019-07-08 10:00:00,1.18119165847099E-04,1.18119165847098E-04,1.18119165847099E-04,1.18119165847099E-04
2019-07-08 11:00:00,1.19734435727993E-04,1.19734435727992E-04,1.19734435727992E-04,1.19734435727993E-04
2019-07-08 12:00:00,1.20467100336415E-04,1.20467100336414E-04,1.20467100336414E-04,1.20467100336415E-04
2019-07-08 13:00:00,1.10346105513096E-04,1.10346105513095E-04,1.10346105513095E-04,1.10346105513096E-04
2019-07-08 14:00:00,1.10932237199833E-04,1.10932237199832E-04,1.10932237199833E-04,1.10932237199833E-04
2019-07-08 15:00:00,1.15907541052374E-04,1.15907541052373E-04,1.15907541052373E-04,1.15907541052374E-04
2019-07-08 16:00:00,1.16112005594259E-04,1.16112005594258E-04,1.16112005594259E-04,1.16112005594259E-04
2019-07-08 17:00:00,1.20013870601903E-04,1.20013870601901E-04,1.20013870601902E-04,1.20013870601902E-04
2019-07-08 18:00:00,1.23816911080968E-04,1.23816911080967E-04,1.23816911080967E-04,1.23816911080968E-04
2019-07-08 19:00:00,1.51729728790667E-04,1.51729728790666E-04,1.51729728790666E-04,1.51729728790667E-04
2019-07-08 20:00:00,1.61717821661761E-04,1.61717821661759E-04,1.61717821661760E-04,1.61717821661760E-04
2019-07-08 21:00:00,1.53508570305069E-04,1.53508570305067E-04,1.53508570305068E-04,1.53508570305068E-04
2019-07-08 22:00:00,1.39172198176549E-04,1.39172198176548E-04,1.39172198176548E-04,1.39172198176549E-04
2019-07-08 23:00:00,1.13515305912317E-04,1.13515305912316E-04,1.13515305912316E-04,1.13515305912317E-04
2019-07-09 00:00:00,9.82792897995023E-05,9.82792897995013E-05,9.82792897995016E-05,9.82792897995020E-05
2019-07-09 01:00:00,9.26565148976584E-05,9.26565148976575E-05,9.26565148976577E-05,9.26565148976581E-05
2019-07-09 02:00:00,9.33108014316911E-05,9.33108014316902E-05,9.33108014316905E-05,9.33108014316909E-05
2019-07-09 03:00:00,8.80526549628758E-05,8.80526549628750E-05,8.80526549628753E-05,8.80526549628756E-05
2019-07-09 04:00:00,8.88159892525807E-05,8.88159892525799E-05,8.88159892525801E-05,8.88159892525805E-05
2019-07-09 05:00:00,1.00017238405527E-04,1.00017238405526E-04,1.00017238405526E-04,1.00017238405527E-04
2019-07-09 06:00:00,1.14305902140940E-04,1.14305902140939E-04,1.14305902140939E-04,1.14305902140940E-04
2019-07-09 07:00:00,1.16824223748493E-04,1.16824223748492E-04,1.16824223748492E-04,1.16824223748493E-04
2019-07-09 08:00:00,1.21959691492177E-04,1.21959691492176E-04,1.21959691492176E-04,1.21959691492177E-04
2019-07-09 09:00:00,1.25837702303267E-04,1.25837702303266E-04,1.25837702303266E-04,1.25837702303267E-04
2019-07-09 10:00:00,1.25241347389435E-04,1.25241347389434E-04,1.25241347389434E-04,1.25241347389435E-04
2019-07-09 11:00:00,1.26198922993931E-04,1.26198922993930E-04,1.26198922993930E-04,1.26198922993931E-04
2019-07-09 12:00:00,1.27272361838828E-04,1.27272361838827E-04,1.27272361838828E-04,1.27272361838828E-04
2019-07-09 13:00:00,1.25346987402742E-04,1.25346987402741E-04,1.25346987402742E-04,1.25346987402742E-04
2019-07-09 14:00:00,1.23091061957275E-04,1.23091061957274E-04,1.23091061957275E-04,1.23091061957275E-04
2019-07-09 15:00:00,1.22174379261157E-04,1.22174379261155E-04,1.22174379261156E-04,1.22174379261156E-04
2019-07-09 16:00:00,1.22733249008976E-04,1.22733249008975E-04,1.22733249008975E-04,1.22733249008976E-04
2019-07-09 17:00:00,1.21721149526644E-04,1.21721149526643E-04,1.21721149526644E-04,1.21721149526644E-04
2019-07-09 18:00:00,1.17907885820485E-04,1.17907885820484E-04,1.17907885820484E-04,1.17907885820484E-04
2019-07-09 19:00:00,1.46519290714958E-04,1.46519290714957E-04,1.46519290714957E-04,1.46519290714958E-04
2019-07-09 20:00:00,1.56677770704290E-04,1.56677770704288E-04,1.56677770704289E-04,1.56677770704289E-04
2019-07-09 21:00:00,1.51981901725659E-04,1.51981901725657E-04,1.51981901725658E-04,1.51981901725659E-04
2019-07-09 22:00:00,1.35955289384221E-04,1.35955289384220E-04,1.35955289384220E-04,1.35955289384221E-04
2019-07-09 23:00:00,1.11545630825489E-04,1.11545630825488E-04,1.11545630825488E-04,1.11545630825489E-04
2019-07-10 00:00:00,9.75159555097974E-05,9.75159555097965E-05,9.75159555097968E-05,9.75159555097972E-05
2019-07-10 01:00:00,9.21555767700395E-05,9.21555767700387E-05,9.21555767700389E-05,9.21555767700393E-05
2019-07-10 02:00:00,9.02063481374003E-05,9.02063481373995E-05,9.02063481373997E-05,9.02063481374001E-05
2019-07-10 03:00:00,9.03596965438143E-05,9.03596965438134E-05,9.03596965438137E-05,9.03596965438140E-05
2019-07-10 04:00:00,9.09628669423757E-05,9.09628669423748E-05,9.09628669423751E-05,9.09628669423755E-05
2019-07-10 05:00:00,9.67935141284696E-05,9.67935141284687E-05,9.67935141284690E-05,9.67935141284694E-05
2019-07-10 06:00:00,1.08219674277489E-04,1.08219674277488E-04,1.08219674277489E-04,1.08219674277489E-04
2019-07-10 07:00:00,1.11773949563928E-04,1.11773949563927E-04,1.11773949563927E-04,1.11773949563927E-04
2019-07-10 08:00:00,1.09248812471645E-04,1.09248812471644E-04,1.09248812471644E-04,1.09248812471645E-04
2019-07-10 09:00:00,1.18187320694395E-04,1.18187320694393E-04,1.18187320694394E-04,1.18187320694394E-04
2019-07-10 10:00:00,1.16718583735186E-04,1.16718583735185E-04,1.16718583735185E-04,1.16718583735185E-04
2019-07-10 11:00:00,1.15914356537104E-04,1.15914356537103E-04,1.15914356537103E-04,1.15914356537103E-04
2019-07-10 12:00:00,1.10659617810653E-04,1.10659617810652E-04,1.10659617810652E-04,1.10659617810653E-04
2019-07-10 13:00:00,1.10012146761350E-04,1.10012146761349E-04,1.10012146761349E-04,1.10012146761350E-04
2019-07-10 14:00:00,1.10376775194379E-04,1.10376775194378E-04,1.10376775194378E-04,1.10376775194378E-04
2019-07-10 15:00:00,1.09681595751969E-04,1.09681595751968E-04,1.09681595751968E-04,1.09681595751969E-04
2019-07-10 16:00:00,1.14234339551280E-04,1.14234339551279E-04,1.14234339551279E-04,1.14234339551280E-04
2019-07-10 17:00:00,1.11814842472305E-04,1.11814842472304E-04,1.11814842472304E-04,1.11814842472305E-04
2019-07-10 18:00:00,1.19734435727993E-04,1.19734435727992E-04,1.19734435727992E-04,1.19734435727993E-04
2019-07-10 19:00:00,1.47459827607630E-04,1.47459827607629E-04,1.47459827607630E-04,1.47459827607630E-04
2019-07-10 20:00:00,1.57359319177241E-04,1.57359319177239E-04,1.57359319177239E-04,1.57359319177240E-04
2019-07-10 21:00:00,1.55962144807691E-04,1.55962144807690E-04,1.55962144807690E-04,1.55962144807691E-04
2019-07-10 22:00:00,1.40811322253996E-04,1.40811322253994E-04,1.40811322253995E-04,1.40811322253995E-04
2019-07-10 23:00:00,1.15556543588805E-04,1.15556543588803E-04,1.15556543588804E-04,1.15556543588804E-04
2019-07-11 00:00:00,1.06965625087260E-04,1.06965625087259E-04,1.06965625087259E-04,1.06965625087260E-04
2019-07-11 01:00:00,9.96730564266866E-05,9.96730564266857E-05,9.96730564266860E-05,9.96730564266864E-05
2019-07-11 02:00:00,9.62755372890270E-05,9.62755372890261E-05,9.62755372890264E-05,9.62755372890268E-05
2019-07-11 03:00:00,9.16444154153265E-05,9.16444154153256E-05,9.16444154153259E-05,9.16444154153262E-05
2019-07-11 04:00:00,9.48749551771132E-05,9.48749551771123E-05,9.48749551771125E-05,9.48749551771129E-05
2019-07-11 05:00:00,1.01492790849465E-04,1.01492790849464E-04,1.01492790849465E-04,1.01492790849465E-04
2019-07-11 06:00:00,1.12458905779243E-04,1.12458905779242E-04,1.12458905779243E-04,1.12458905779243E-04
2019-07-11 07:00:00,1.13641392379813E-04,1.13641392379812E-04,1.13641392379812E-04,1.13641392379813E-04
2019-07-11 08:00:00,1.18183912952030E-04,1.18183912952029E-04,1.18183912952029E-04,1.18183912952030E-04
2019-07-11 09:00:00,1.22947936777956E-04,1.22947936777955E-04,1.22947936777955E-04,1.22947936777955E-04
2019-07-11 10:00:00,1.24931242834243E-04,1.24931242834241E-04,1.24931242834242E-04,1.24931242834242E-04
2019-07-11 11:00:00,1.26553328199865E-04,1.26553328199864E-04,1.26553328199865E-04,1.26553328199865E-04
2019-07-11 12:00:00,1.27524534773820E-04,1.27524534773819E-04,1.27524534773819E-04,1.27524534773820E-04
2019-07-11 13:00:00,1.22341358637030E-04,1.22341358637028E-04,1.22341358637029E-04,1.22341358637029E-04
2019-07-11 14:00:00,1.20920330070927E-04,1.20920330070926E-04,1.20920330070926E-04,1.20920330070927E-04
2019-07-11 15:00:00,1.21523500469489E-04,1.21523500469487E-04,1.21523500469488E-04,1.21523500469488E-04
2019-07-11 16:00:00,1.20777204891608E-04,1.20777204891606E-04,1.20777204891607E-04,1.20777204891607E-04
2019-07-11 17:00:00,1.25742285517054E-04,1.25742285517053E-04,1.25742285517053E-04,1.25742285517054E-04
2019-07-11 18:00:00,1.26907733405800E-04,1.26907733405799E-04,1.26907733405799E-04,1.26907733405799E-04
2019-07-11 19:00:00,1.52022794634036E-04,1.52022794634035E-04,1.52022794634035E-04,1.52022794634036E-04
2019-07-11 20:00:00,1.57815956654118E-04,1.57815956654116E-04,1.57815956654117E-04,1.57815956654117E-04
2019-07-11 21:00:00,1.55573662178109E-04,1.55573662178108E-04,1.55573662178108E-04,1.55573662178109E-04
2019-07-11 22:00:00,1.40463732532791E-04,1.40463732532789E-04,1.40463732532790E-04,1.40463732532790E-04
2019-07-11 23:00:00,1.17008241836190E-04,1.17008241836189E-04,1.17008241836189E-04,1.17008241836189E-04
2019-07-12 00:00:00,1.03905472443711E-04,1.03905472443710E-04,1.03905472443710E-04,1.03905472443711E-04
2019-07-12 01:00:00,9.75602561605392E-05,9.75602561605383E-05,9.75602561605386E-05,9.75602561605390E-05
2019-07-12 02:00:00,9.59654327338344E-05,9.59654327338335E-05,9.59654327338338E-05,9.59654327338342E-05
2019-07-12 03:00:00,9.46807138623222E-05,9.46807138623213E-05,9.46807138623215E-05,9.46807138623220E-05
2019-07-12 04:00:00,9.47113835436050E-05,9.47113835436041E-05,9.47113835436043E-05,9.47113835436048E-05
2019-07-12 05:00:00,1.01819934116482E-04,1.01819934116481E-04,1.01819934116481E-04,1.01819934116481E-04
2019-07-12 06:00:00,1.12380527704854E-04,1.12380527704853E-04,1.12380527704853E-04,1.12380527704854E-04
2019-07-12 07:00:00,1.06188659828096E-04,1.06188659828095E-04,1.06188659828095E-04,1.06188659828096E-04
2019-07-12 08:00:00,1.06307930810862E-04,1.06307930810861E-04,1.06307930810862E-04,1.06307930810862E-04
2019-07-12 09:00:00,1.09402160878059E-04,1.09402160878058E-04,1.09402160878058E-04,1.09402160878059E-04
2019-07-12 10:00:00,1.15243031291247E-04,1.15243031291246E-04,1.15243031291246E-04,1.15243031291247E-04
2019-07-12 11:00:00,1.10761850081596E-04,1.10761850081595E-04,1.10761850081595E-04,1.10761850081596E-04
2019-07-12 12:00:00,1.14827286722747E-04,1.14827286722746E-04,1.14827286722746E-04,1.14827286722747E-04
2019-07-12 13:00:00,1.11831881184129E-04,1.11831881184127E-04,1.11831881184128E-04,1.11831881184128E-04
2019-07-12 14:00:00,1.10138233228846E-04,1.10138233228845E-04,1.10138233228845E-04,1.10138233228846E-04
2019-07-12 15:00:00,1.10155271940670E-04,1.10155271940669E-04,1.10155271940669E-04,1.10155271940669E-04
2019-07-12 16:00:00,1.10264319696342E-04,1.10264319696341E-04,1.10264319696341E-04,1.10264319696341E-04
2019-07-12 17:00:00,1.17328569618477E-04,1.17328569618475E-04,1.17328569618476E-04,1.17328569618476E-04
2019-07-12 18:00:00,1.23891881412993E-04,1.23891881412991E-04,1.23891881412992E-04,1.23891881412992E-04
2019-07-12 19:00:00,1.48073221233286E-04,1.48073221233285E-04,1.48073221233285E-04,1.48073221233286E-04
2019-07-12 20:00:00,1.60163891143433E-04,1.60163891143431E-04,1.60163891143432E-04,1.60163891143433E-04
2019-07-12 21:00:00,1.57137815923532E-04,1.57137815923530E-04,1.57137815923530E-04,1.57137815923531E-04
2019-07-12 22:00:00,1.42361845029959E-04,1.42361845029957E-04,1.42361845029958E-04,1.42361845029958E-04
2019-07-12 23:00:00,1.19690135077251E-04,1.19690135077250E-04,1.19690135077250E-04,1.19690135077251E-04
2019-07-13 00:00:00,1.06560103745854E-04,1.06560103745853E-04,1.06560103745854E-04,1.06560103745854E-04
2019-07-13 01:00:00,9.91039634517727E-05,9.91039634517718E-05,9.91039634517721E-05,9.91039634517725E-05
2019-07-13 02:00:00,9.62278288959204E-05,9.62278288959195E-05,9.62278288959198E-05,9.62278288959202E-05
2019-07-13 03:00:00,9.35561588819534E-05,9.35561588819525E-05,9.35561588819528E-05,9.35561588819532E-05
2019-07-13 04:00:00,9.39241950573468E-05,9.39241950573459E-05,9.39241950573462E-05,9.39241950573466E-05
2019-07-13 05:00:00,9.41150286297730E-05,9.41150286297721E-05,9.41150286297724E-05,9.41150286297728E-05
2019-07-13 06:00:00,9.99422680735022E-05,9.99422680735012E-05,9.99422680735015E-05,9.99422680735020E-05
2019-07-13 07:00:00,1.10465376495862E-04,1.10465376495861E-04,1.10465376495861E-04,1.10465376495862E-04
2019-07-13 08:00:00,1.09644110585957E-04,1.09644110585955E-04,1.09644110585956E-04,1.09644110585956E-04
2019-07-13 09:00:00,1.16503895966206E-04,1.16503895966205E-04,1.16503895966205E-04,1.16503895966206E-04
2019-07-13 10:00:00,1.18633734944177E-04,1.18633734944176E-04,1.18633734944177E-04,1.18633734944177E-04
2019-07-13 11:00:00,1.19737843470358E-04,1.19737843470356E-04,1.19737843470357E-04,1.19737843470357E-04
2019-07-13 12:00:00,1.21707518557185E-04,1.21707518557184E-04,1.21707518557185E-04,1.21707518557185E-04
2019-07-13 13:00:00,1.18797306577685E-04,1.18797306577684E-04,1.18797306577685E-04,1.18797306577685E-04
2019-07-13 14:00:00,1.17321754133747E-04,1.17321754133746E-04,1.17321754133746E-04,1.17321754133747E-04
2019-07-13 15:00:00,1.15641737147923E-04,1.15641737147922E-04,1.15641737147923E-04,1.15641737147923E-04
2019-07-13 16:00:00,1.15457719060227E-04,1.15457719060226E-04,1.15457719060226E-04,1.15457719060226E-04
2019-07-13 17:00:00,1.16831039233222E-04,1.16831039233221E-04,1.16831039233222E-04,1.16831039233222E-04
2019-07-13 18:00:00,1.17614819977116E-04,1.17614819977115E-04,1.17614819977115E-04,1.17614819977116E-04
2019-07-13 19:00:00,1.41680296557008E-04,1.41680296557007E-04,1.41680296557007E-04,1.41680296557008E-04
2019-07-13 20:00:00,1.54227603944032E-04,1.54227603944030E-04,1.54227603944031E-04,1.54227603944031E-04
2019-07-13 21:00:00,1.47071344978049E-04,1.47071344978047E-04,1.47071344978048E-04,1.47071344978048E-04
2019-07-13 22:00:00,1.36098414563541E-04,1.36098414563540E-04,1.36098414563540E-04,1.36098414563541E-04
2019-07-13 23:00:00,1.17662528370222E-04,1.17662528370221E-04,1.17662528370222E-04,1.17662528370222E-04
2019-07-14 00:00:00,1.01830157343576E-04,1.01830157343575E-04,1.01830157343575E-04,1.01830157343576E-04
2019-07-14 01:00:00,9.36549834105313E-05,9.36549834105304E-05,9.36549834105306E-05,9.36549834105310E-05
2019-07-14 02:00:00,9.20465290143674E-05,9.20465290143666E-05,9.20465290143668E-05,9.20465290143672E-05
2019-07-14 03:00:00,9.02336100763183E-05,9.02336100763175E-05,9.02336100763178E-05,9.02336100763181E-05
2019-07-14 04:00:00,9.10105753354822E-05,9.10105753354814E-05,9.10105753354816E-05,9.10105753354820E-05
2019-07-14 05:00:00,9.23634490542895E-05,9.23634490542887E-05,9.23634490542889E-05,9.23634490542893E-05
2019-07-14 06:00:00,9.41150286297730E-05,9.41150286297721E-05,9.41150286297724E-05,9.41150286297728E-05
2019-07-14 07:00:00,1.00927105616916E-04,1.00927105616915E-04,1.00927105616915E-04,1.00927105616916E-04
2019-07-14 08:00:00,1.06512395352748E-04,1.06512395352747E-04,1.06512395352747E-04,1.06512395352747E-04
2019-07-14 09:00:00,1.11106032060436E-04,1.11106032060435E-04,1.11106032060435E-04,1.11106032060436E-04
2019-07-14 10:00:00,1.13027998754157E-04,1.13027998754156E-04,1.13027998754156E-04,1.13027998754157E-04
2019-07-14 11:00:00,1.15052197718821E-04,1.15052197718820E-04,1.15052197718820E-04,1.15052197718821E-04
2019-07-14 12:00:00,1.16858301172141E-04,1.16858301172139E-04,1.16858301172140E-04,1.16858301172140E-04
2019-07-14 13:00:00,1.14554667333567E-04,1.14554667333566E-04,1.14554667333566E-04,1.14554667333567E-04
2019-07-14 14:00:00,1.12329411569383E-04,1.12329411569382E-04,1.12329411569382E-04,1.12329411569382E-04
2019-07-14 15:00:00,1.10284766150530E-04,1.10284766150529E-04,1.10284766150530E-04,1.10284766150530E-04
2019-07-14 16:00:00,1.11865958607776E-04,1.11865958607775E-04,1.11865958607775E-04,1.11865958607776E-04
2019-07-14 17:00:00,1.15300962911448E-04,1.15300962911447E-04,1.15300962911447E-04,1.15300962911448E-04
2019-07-14 18:00:00,1.20068394479739E-04,1.20068394479738E-04,1.20068394479738E-04,1.20068394479738E-04
2019-07-14 19:00:00,1.43513661949245E-04,1.43513661949244E-04,1.43513661949245E-04,1.43513661949245E-04
2019-07-14 20:00:00,1.48015289613085E-04,1.48015289613084E-04,1.48015289613084E-04,1.48015289613085E-04
2019-07-14 21:00:00,1.41935877234364E-04,1.41935877234363E-04,1.41935877234363E-04,1.41935877234364E-04
2019-07-14 22:00:00,1.24120200151431E-04,1.24120200151430E-04,1.24120200151430E-04,1.24120200151431E-04
2019-07-14 23:00:00,1.04048597623031E-04,1.04048597623030E-04,1.04048597623030E-04,1.04048597623030E-04
2019-07-15 00:00:00,8.98178655078184E-05,8.98178655078175E-05,8.98178655078178E-05,8.98178655078182E-05
2019-07-15 01:00:00,8.16631380289623E-05,8.16631380289615E-05,8.16631380289618E-05,8.16631380289621E-05
2019-07-15 02:00:00,7.92027480416100E-05,7.92027480416092E-05,7.92027480416095E-05,7.92027480416098E-05
2019-07-15 03:00:00,7.66401257833151E-05,7.66401257833143E-05,7.66401257833146E-05,7.66401257833149E-05
2019-07-15 04:00:00,7.86609170056141E-05,7.86609170056134E-05,7.86609170056136E-05,7.86609170056139E-05
2019-07-15 05:00:00,8.93680435156709E-05,8.93680435156700E-05,8.93680435156703E-05,8.93680435156707E-05
2019-07-15 06:00:00,9.97923274094530E-05,9.97923274094521E-05,9.97923274094523E-05,9.97923274094528E-05
2019-07-15 07:00:00,1.04011112457018E-04,1.04011112457017E-04,1.04011112457018E-04,1.04011112457018E-04
2019-07-15 08:00:00,1.10584647478629E-04,1.10584647478628E-04,1.10584647478628E-04,1.10584647478628E-04
2019-07-15 09:00:00,1.18388377493915E-04,1.18388377493914E-04,1.18388377493914E-04,1.18388377493915E-04
2019-07-15 10:00:00,1.17924924532308E-04,1.17924924532307E-04,1.17924924532308E-04,1.17924924532308E-04
2019-07-15 11:00:00,1.23905512382452E-04,1.23905512382450E-04,1.23905512382451E-04,1.23905512382451E-04
2019-07-15 12:00:00,1.24866495729312E-04,1.24866495729311E-04,1.24866495729311E-04,1.24866495729312E-04
2019-07-15 13:00:00,1.19332322128952E-04,1.19332322128951E-04,1.19332322128951E-04,1.19332322128952E-04
2019-07-15 14:00:00,1.23148993577476E-04,1.23148993577475E-04,1.23148993577475E-04,1.23148993577476E-04
2019-07-15 15:00:00,1.29497617603013E-04,1.29497617603011E-04,1.29497617603012E-04,1.29497617603012E-04
2019-07-15 16:00:00,1.25248162874165E-04,1.25248162874163E-04,1.25248162874164E-04,1.25248162874164E-04
2019-07-15 17:00:00,1.25275424813083E-04,1.25275424813081E-04,1.25275424813082E-04,1.25275424813082E-04
2019-07-15 18:00:00,1.30758482277972E-04,1.30758482277970E-04,1.30758482277971E-04,1.30758482277971E-04
2019-07-15 19:00:00,1.52799759893200E-04,1.52799759893198E-04,1.52799759893199E-04,1.52799759893199E-04
2019-07-15 20:00:00,1.59267654901503E-04,1.59267654901501E-04,1.59267654901502E-04,1.59267654901502E-04
2019-07-15 21:00:00,1.57921596667425E-04,1.57921596667423E-04,1.57921596667424E-04,1.57921596667425E-04
2019-07-15 22:00:00,1.41247513276684E-04,1.41247513276683E-04,1.41247513276683E-04,1.41247513276684E-04
2019-07-15 23:00:00,1.16180160441554E-04,1.16180160441553E-04,1.16180160441554E-04,1.16180160441554E-04
2019-07-16 00:00:00,1.01349665670146E-04,1.01349665670145E-04,1.01349665670145E-04,1.01349665670145E-04
2019-07-16 01:00:00,9.56689591481008E-05,9.56689591480999E-05,9.56689591481002E-05,9.56689591481006E-05
2019-07-16 02:00:00,9.31642685100067E-05,9.31642685100058E-05,9.31642685100061E-05,9.31642685100065E-05
2019-07-16 03:00:00,9.14978824936420E-05,9.14978824936412E-05,9.14978824936414E-05,9.14978824936418E-05
2019-07-16 04:00:00,9.45478119100968E-05,9.45478119100959E-05,9.45478119100961E-05,9.45478119100966E-05
2019-07-16 05:00:00,1.02705947131318E-04,1.02705947131317E-04,1.02705947131317E-04,1.02705947131317E-04
2019-07-16 06:00:00,1.11528592113665E-04,1.11528592113664E-04,1.11528592113665E-04,1.11528592113665E-04
2019-07-16 07:00:00,1.12475944491067E-04,1.12475944491066E-04,1.12475944491066E-04,1.12475944491067E-04
2019-07-16 08:00:00,1.18020341318522E-04,1.18020341318520E-04,1.18020341318521E-04,1.18020341318521E-04
2019-07-16 09:00:00,1.23074023245452E-04,1.23074023245450E-04,1.23074023245451E-04,1.23074023245451E-04
2019-07-16 10:00:00,1.26021720390964E-04,1.26021720390963E-04,1.26021720390963E-04,1.26021720390963E-04
2019-07-16 11:00:00,1.26754384999386E-04,1.26754384999385E-04,1.26754384999385E-04,1.26754384999386E-04
2019-07-16 12:00:00,1.27487049607808E-04,1.27487049607807E-04,1.27487049607807E-04,1.27487049607808E-04
2019-07-16 13:00:00,1.23159216804570E-04,1.23159216804569E-04,1.23159216804570E-04,1.23159216804570E-04
2019-07-16 14:00:00,1.24747224746546E-04,1.24747224746545E-04,1.24747224746545E-04,1.24747224746545E-04
2019-07-16 15:00:00,1.23912327867181E-04,1.23912327867180E-04,1.23912327867180E-04,1.23912327867181E-04
2019-07-16 16:00:00,1.22876374188296E-04,1.22876374188295E-04,1.22876374188295E-04,1.22876374188296E-04
2019-07-16 17:00:00,1.24696108611074E-04,1.24696108611073E-04,1.24696108611074E-04,1.24696108611074E-04
2019-07-16 18:00:00,1.30720997111959E-04,1.30720997111958E-04,1.30720997111959E-04,1.30720997111959E-04
2019-07-16 19:00:00,1.53522201274528E-04,1.53522201274526E-04,1.53522201274527E-04,1.53522201274527E-04
2019-07-16 20:00:00,1.55348751182036E-04,1.55348751182034E-04,1.55348751182035E-04,1.55348751182035E-04
2019-07-16 21:00:00,1.57001506228941E-04,1.57001506228940E-04,1.57001506228940E-04,1.57001506228941E-04
2019-07-16 22:00:00,1.41963139173282E-04,1.41963139173281E-04,1.41963139173282E-04,1.41963139173282E-04
2019-07-16 23:00:00,1.17802245807177E-04,1.17802245807176E-04,1.17802245807177E-04,1.17802245807177E-04
2019-07-17 00:00:00,1.02794548432801E-04,1.02794548432800E-04,1.02794548432801E-04,1.02794548432801E-04
2019-07-17 01:00:00,9.71036186836622E-05,9.71036186836613E-05,9.71036186836615E-05,9.71036186836620E-05
2019-07-17 02:00:00,9.41593292805148E-05,9.41593292805139E-05,9.41593292805142E-05,9.41593292805146E-05
2019-07-17 03:00:00,9.33891795060805E-05,9.33891795060796E-05,9.33891795060798E-05,9.33891795060802E-05
2019-07-17 04:00:00,9.44421718967894E-05,9.44421718967885E-05,9.44421718967888E-05,9.44421718967892E-05
2019-07-17 05:00:00,1.03411349800822E-04,1.03411349800821E-04,1.03411349800821E-04,1.03411349800821E-04
2019-07-17 06:00:00,1.16456187573100E-04,1.16456187573098E-04,1.16456187573099E-04,1.16456187573099E-04
2019-07-17 07:00:00,1.16568643071136E-04,1.16568643071135E-04,1.16568643071136E-04,1.16568643071136E-04
2019-07-17 08:00:00,1.20654526166476E-04,1.20654526166475E-04,1.20654526166476E-04,1.20654526166476E-04
2019-07-17 09:00:00,1.25817255849078E-04,1.25817255849077E-04,1.25817255849078E-04,1.25817255849078E-04
2019-07-17 10:00:00,1.26052390072247E-04,1.26052390072245E-04,1.26052390072246E-04,1.26052390072246E-04
2019-07-17 11:00:00,1.31082217802623E-04,1.31082217802622E-04,1.31082217802622E-04,1.31082217802623E-04
2019-07-17 12:00:00,1.30993616501140E-04,1.30993616501138E-04,1.30993616501139E-04,1.30993616501139E-04
2019-07-17 13:00:00,1.26406795278181E-04,1.26406795278180E-04,1.26406795278180E-04,1.26406795278181E-04
2019-07-17 14:00:00,1.24120200151431E-04,1.24120200151430E-04,1.24120200151430E-04,1.24120200151431E-04
